step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
406,831894,406,0.14661942036104875,0.0,0.911504424778761,,,,,
407,833943,407,0.15811849051393143,0.0,0.8994252873563219,0.2190052940993657,1.0,1.0,,
408,835992,408,0.15696451854892013,0.0,0.9074626865671642,,,,,
409,838041,409,0.16635287465740753,0.0,0.8908045977011494,,,,,
410,840090,410,0.15723491825021235,0.0,0.9014925373134328,,,,,
411,842139,411,0.1561781168190485,0.0,0.8846153846153846,,,,,
412,844188,412,0.15316483889109717,0.0,0.9210526315789473,,,,,
413,846237,413,0.15458699597063014,0.0,0.9237536656891495,,,,,
414,848286,414,0.1498511545921864,0.0,0.918918918918919,,,,,
415,850335,415,0.15714892771331287,0.0,0.8981481481481481,,,,,
416,852384,416,0.15963151527694974,0.0,0.9214501510574018,,,,,
417,854433,417,0.15397496786378376,0.0,0.9035087719298246,,,,,
418,856482,418,0.15410991775838284,0.0,0.8948948948948949,,,,,
419,858531,419,0.16141970625899782,0.0,0.9085545722713865,,,,,
420,860580,420,0.153670012630633,0.0,0.9043478260869565,,,,,
421,862629,421,0.15899029108559531,0.0,0.9026548672566371,,,,,
422,864678,422,0.15914374959308886,0.0,0.9054878048780488,,,,,
423,866727,423,0.15508051294911115,0.0,0.9169139465875371,,,,,
424,868776,424,0.15576116028897652,0.0,0.9074626865671642,,,,,
425,870825,425,0.14576879690682248,0.0,0.9057142857142857,,,,,
426,872874,426,0.1570264056191742,0.0,0.9050445103857567,,,,,
427,874923,427,0.15742226311349328,0.0,0.8820058997050148,,,,,
428,876972,428,0.1605006429815239,0.0,0.8832335329341318,,,,,
429,879021,429,0.14291911733649593,0.0,0.9067055393586005,,,,,
430,881070,430,0.1507194962803896,0.0,0.8856304985337243,,,,,
431,883119,431,0.14921447252209186,0.0,0.9176829268292683,,,,,
432,885168,432,0.1584307332508854,0.0,0.8898809523809523,,,,,
433,887217,433,0.15121764712739888,0.0,0.9125364431486881,,,,,
434,889266,434,0.15739166191149156,0.0,0.8976608187134503,,,,,
435,891315,435,0.15411344550778244,0.0,0.8936170212765957,,,,,
436,893364,436,0.1538070689679127,0.0,0.9159159159159159,,,,,
437,895413,437,0.15932144651056757,0.0,0.8964497041420119,,,,,
438,897462,438,0.14881758751123997,0.0,0.9131736526946108,,,,,
439,899511,439,0.1539199572707437,0.0,0.891566265060241,,,,,
440,901560,440,0.1468009810380304,0.0,0.8837209302325582,,,,,
441,903609,441,0.14858753623109366,0.0,0.899135446685879,,,,,
442,905658,442,0.15650378938254542,0.0,0.9036144578313253,,,,,
443,907707,443,0.15196405593181203,0.0,0.9274924471299094,,,,,
444,909756,444,0.14877841092590516,0.0,0.9104046242774566,,,,,
445,911805,445,0.15236640302479904,0.0,0.9026548672566371,,,,,
446,913854,446,0.15648680518378125,0.0,0.9047619047619048,,,,,
447,915903,447,0.14876679784375446,0.0,0.9023668639053254,,,,,
448,917952,448,0.1596380819423491,0.0,0.9037267080745341,,,,,
449,920001,449,0.15858162353168367,0.0,0.8856304985337243,,,,,
450,922050,450,0.1540588642756377,0.0,0.9009009009009009,,,,,
451,924099,451,0.16180259185317636,0.0,0.8757225433526011,,,,,
452,926148,452,0.15269348873658034,0.0,0.888235294117647,,,,,
453,928197,453,0.15573485658128544,0.0,0.8959537572254336,,,,,
454,930246,454,0.15421024228730046,0.0,0.9017857142857143,,,,,
455,932295,455,0.1447883178993622,0.0,0.9205882352941176,,,,,
456,934344,456,0.15618104929492155,0.0,0.9027355623100304,,,,,
457,936393,457,0.1560025849757512,0.0,0.8952095808383234,,,,,
458,938442,458,0.1710412619891684,0.0,0.8855421686746988,,,,,
459,940491,459,0.1545564980008193,0.0,0.8991097922848664,,,,,
460,942540,460,0.158859579754018,0.0,0.8985074626865671,,,,,
461,944589,461,0.1538258389969977,0.0,0.8888888888888888,,,,,
462,946638,462,0.14667348340617856,0.0,0.9085714285714286,,,,,
463,948687,463,0.1565392916623139,0.0,0.8818181818181818,,,,,
464,950736,464,0.14355929698344405,0.0,0.9096045197740112,,,,,
465,952785,465,0.14301788555932976,0.0,0.9019607843137255,0.09150280737436914,1.0,1.0,,
466,954834,466,0.15662485879838986,0.0,0.8716417910447761,,,,,
467,956883,467,0.1610835776262677,0.0,0.8830769230769231,,,,,
468,958932,468,0.1500397278374897,0.0,0.9287833827893175,,,,,
469,960981,469,0.14704861719936418,0.0,0.9054441260744985,,,,,
470,963030,470,0.14369958495946933,0.0,0.9203539823008849,,,,,
471,965079,471,0.15509675478170076,0.0,0.9140401146131805,,,,,
472,967128,472,0.15229414664157825,0.0,0.8918918918918919,,,,,
473,969177,473,0.14867710231998046,0.0,0.9169139465875371,,,,,
474,971226,474,0.1526691045417442,0.0,0.875,,,,,
475,973275,475,0.16200484801054466,0.0,0.8847352024922118,,,,,
476,975324,476,0.14517312382023445,0.0,0.9144542772861357,,,,,
477,977373,477,0.14762394199952633,0.0,0.9093567251461988,,,,,
478,979422,478,0.14893674551096756,0.0,0.9047619047619048,,,,,
479,981471,479,0.1482302423271716,0.0,0.9118541033434651,,,,,
480,983520,480,0.15015567991601492,0.0,0.8938053097345132,,,,,
481,985569,481,0.15273203928138368,0.0,0.9230769230769231,,,,,
482,987618,482,0.16347535365665755,0.0,0.8892215568862275,,,,,
483,989667,483,0.15230992598214613,0.0,0.9054441260744985,,,,,
484,991716,484,0.15744251250818345,0.0,0.8928571428571429,,,,,
485,993765,485,0.1494984708309549,0.0,0.9181286549707602,,,,,
486,995814,486,0.14480345991115143,0.0,0.9309309309309309,,,,,
487,997863,487,0.15281755000785466,0.0,0.9085545722713865,,,,,
488,999912,488,0.14857290792604483,0.0,0.9271137026239067,,,,,
489,1001961,489,0.16183712395076114,0.0,0.8925373134328358,,,,,
490,1004010,490,0.1635304487422915,0.0,0.9048991354466859,,,,,
491,1006059,491,0.15511183124704542,0.0,0.8892128279883382,,,,,
492,1008108,492,0.1443524069216726,0.0,0.9112426035502958,,,,,
493,1010157,493,0.1578693655429782,0.0,0.891566265060241,,,,,
494,1012206,494,0.1533673678766087,0.0,0.8816568047337278,,,,,
495,1014255,495,0.15849487391389994,0.0,0.8914956011730205,,,,,
496,1016304,496,0.1550262747578156,0.0,0.9014925373134328,,,,,
497,1018353,497,0.14435693675159156,0.0,0.9248554913294798,,,,,
498,1020402,498,0.15817821673209945,0.0,0.8942598187311178,,,,,
499,1022451,499,0.15363207836656456,0.0,0.9002932551319648,,,,,
500,1024500,500,0.15152177295083852,0.0,0.9032258064516129,,,,,
501,1026549,501,0.14611087439607584,0.0,0.9169139465875371,,,,,
502,1028598,502,0.1464237990449288,0.0,0.9209039548022598,,,,,
503,1030647,503,0.14930534255672961,0.0,0.9131736526946108,,,,,
504,1032696,504,0.1504085908877907,0.0,0.8753709198813057,,,,,
505,1034745,505,0.1605239542663605,0.0,0.9136904761904762,,,,,
506,1036794,506,0.14964355997458623,0.0,0.9174041297935103,,,,,
507,1038843,507,0.15593967021442787,0.0,0.9057750759878419,,,,,
508,1040892,508,0.15645975649211816,0.0,0.9166666666666666,,,,,
509,1042941,509,0.14766266549684465,0.0,0.908256880733945,,,,,
510,1044990,510,0.14975892284349734,0.0,0.9011627906976745,,,,,
511,1047039,511,0.16282243064443438,0.0,0.8852941176470588,,,,,
512,1049088,512,0.1550667258052486,0.0,0.9072463768115943,,,,,
513,1051137,513,0.1463732781196106,0.0,0.9099099099099099,,,,,
514,1053186,514,0.15105241942149866,0.0,0.9075144508670521,,,,,
515,1055235,515,0.15283884832322492,0.0,0.9058823529411765,,,,,
516,1057284,516,0.15436954023637517,0.0,0.9080118694362018,,,,,
517,1059333,517,0.15413541285926669,0.0,0.8988439306358381,,,,,
518,1061382,518,0.15734978650405507,0.0,0.8869047619047619,,,,,
519,1063431,519,0.15018908718642435,0.0,0.9144542772861357,,,,,
520,1065480,520,0.15519138293405932,0.0,0.879154078549849,,,,,
521,1067529,521,0.16137051511412298,0.0,0.8972809667673716,,,,,
522,1069578,522,0.15129033706398798,0.0,0.9085545722713865,,,,,
523,1071627,523,0.15580574213367887,0.0,0.8888888888888888,0.121909033657512,1.0,1.0,,
524,1073676,524,0.1608651861335888,0.0,0.906060606060606,,,,,
525,1075725,525,0.15593922223829648,0.0,0.8765060240963856,,,,,
526,1077774,526,0.15286522628051868,0.0,0.8985074626865671,,,,,
527,1079823,527,0.15226472753644865,0.0,0.913946587537092,,,,,
528,1081872,528,0.153137132634075,0.0,0.9077380952380952,,,,,
529,1083921,529,0.14567331048982107,0.0,0.9114285714285715,,,,,
530,1085970,530,0.16085293371382509,0.0,0.9096385542168675,,,,,
531,1088019,531,0.15678611186552865,0.0,0.9109792284866469,,,,,
532,1090068,532,0.1496407524695367,0.0,0.9104046242774566,,,,,
533,1092117,533,0.15291422332339943,0.0,0.8997050147492626,,,,,
534,1094166,534,0.1502657233132771,0.0,0.9125364431486881,,,,,
535,1096215,535,0.14980906217926854,0.0,0.9,,,,,
536,1098264,536,0.15270291660205762,0.0,0.8862973760932945,,,,,
537,1100313,537,0.1437795924868686,0.0,0.9226190476190477,,,,,
538,1102362,538,0.16252455147861095,0.0,0.8885630498533724,,,,,
539,1104411,539,0.1561626022629145,0.0,0.8933717579250721,,,,,
540,1106460,540,0.1548891557606104,0.0,0.8851963746223565,,,,,
541,1108509,541,0.15003827286560384,0.0,0.8898550724637682,,,,,
542,1110558,542,0.14461430416658494,0.0,0.9159420289855073,,,,,
543,1112607,543,0.15412455617216053,0.0,0.8869047619047619,,,,,
544,1114656,544,0.15616623171653818,0.0,0.9,,,,,
545,1116705,545,0.15573064186222474,0.0,0.9017857142857143,,,,,
546,1118754,546,0.14604727609817786,0.0,0.9164179104477612,,,,,
547,1120803,547,0.14812827733124984,0.0,0.9031339031339032,,,,,
548,1122852,548,0.14766914169233197,0.0,0.9393939393939394,,,,,
549,1124901,549,0.15397390432272506,0.0,0.9077380952380952,,,,,
550,1126950,550,0.1492106903838453,0.0,0.8950437317784257,,,,,
551,1128999,551,0.1507329018043599,0.0,0.9040697674418605,,,,,
552,1131048,552,0.16526451132556222,0.0,0.9032258064516129,,,,,
553,1133097,553,0.15354428244446056,0.0,0.9090909090909091,,,,,
554,1135146,554,0.16019135453328437,0.0,0.9026548672566371,,,,,
555,1137195,555,0.16330095470917172,0.0,0.8716417910447761,,,,,
556,1139244,556,0.14570566112909694,0.0,0.9146341463414634,,,,,
557,1141293,557,0.1469967801912361,0.0,0.9085714285714286,,,,,
558,1143342,558,0.16050435904370397,0.0,0.8776758409785933,,,,,
559,1145391,559,0.1526839408410282,0.0,0.9147058823529411,,,,,
560,1147440,560,0.14951057561814407,0.0,0.924198250728863,,,,,
561,1149489,561,0.14890584555055983,0.0,0.9111747851002865,,,,,
562,1151538,562,0.15737300515595717,0.0,0.9064327485380117,,,,,
563,1153587,563,0.14495794892013147,0.0,0.9266862170087976,,,,,
564,1155636,564,0.14861368130379923,0.0,0.9104046242774566,,,,,
565,1157685,565,0.1509205317596407,0.0,0.9032258064516129,,,,,
566,1159734,566,0.15333490986554674,0.0,0.91875,,,,,
567,1161783,567,0.15225789605818513,0.0,0.906158357771261,,,,,
568,1163832,568,0.14203142349947337,0.0,0.9174311926605505,,,,,
569,1165881,569,0.15550234469028035,0.0,0.8746355685131195,,,,,
570,1167930,570,0.1485784985478058,0.0,0.9024390243902439,,,,,
571,1169979,571,0.14763050810416295,0.0,0.9255952380952381,,,,,
572,1172028,572,0.15436251612701346,0.0,0.908284023668639,,,,,
573,1174077,573,0.1584946836464735,0.0,0.8757396449704142,,,,0.6323000192642212,0.6237159182549916
574,1176126,574,0.16356532683369618,0.0,0.8941176470588236,,,,,
575,1178175,575,0.15100181167857935,0.0,0.9205882352941176,,,,,
576,1180224,576,0.15100260561751555,0.0,0.9090909090909091,,,,,
577,1182273,577,0.14686006888378686,0.0,0.9304347826086956,,,,,
578,1184322,578,0.15507110802571933,0.0,0.9011976047904192,,,,,
579,1186371,579,0.14128959559097098,0.0,0.9088145896656535,,,,,
580,1188420,580,0.1524167198810238,0.0,0.8925373134328358,,,,,
581,1190469,581,0.15013772238016815,0.0,0.8944281524926686,0.23102310974729073,0.0,0.75,,
582,1192518,582,0.15305275054354647,0.0,0.924924924924925,,,,,
583,1194567,583,0.14705133683488197,0.0,0.9037900874635568,,,,,
584,1196616,584,0.1552640436592745,0.0,0.9096385542168675,,,,,
585,1198665,585,0.15824786137303765,0.0,0.9129129129129129,,,,,
586,1200714,586,0.15529992544299065,0.0,0.8996960486322189,,,,,
587,1202763,587,0.14547845023470551,0.0,0.9215116279069767,,,,,
588,1204812,588,0.1632292326381597,0.0,0.8828828828828829,,,,,
589,1206861,589,0.14280994095460947,0.0,0.9023668639053254,,,,,
590,1208910,590,0.15147151901900996,0.0,0.9075144508670521,,,,,
591,1210959,591,0.14429493172670185,0.0,0.90625,,,,,
592,1213008,592,0.1573276234697306,0.0,0.9251497005988024,,,,,
593,1215057,593,0.14547491740594967,0.0,0.9223880597014925,,,,,
594,1217106,594,0.14314874961340263,0.0,0.9093567251461988,,,,,
595,1219155,595,0.14346556155392126,0.0,0.9090909090909091,,,,,
596,1221204,596,0.15457284805067717,0.0,0.9077809798270894,,,,,
597,1223253,597,0.13977242597304118,0.0,0.9058823529411765,,,,,
598,1225302,598,0.12883958440526652,0.0,0.9421965317919075,,,,,
599,1227351,599,0.1307906759753295,0.0,0.9072463768115943,,,,,
600,1229400,600,0.13084823003476956,0.0,0.9183673469387755,,,,,
601,1231449,601,0.13174809258090406,0.0,0.9320987654320988,,,,,
602,1233498,602,0.1279405394478744,0.0,0.9169139465875371,,,,,
603,1235547,603,0.13273725693565577,0.0,0.9093655589123867,,,,,
604,1237596,604,0.12525706253859137,0.0,0.918918918918919,,,,,
605,1239645,605,0.1311358833613399,0.0,0.9365558912386707,,,,,
606,1241694,606,0.13236643078877636,0.0,0.9186746987951807,,,,,
607,1243743,607,0.12968516704307356,0.0,0.9228486646884273,,,,,
608,1245792,608,0.13027268103767994,0.0,0.9263803680981595,,,,,
609,1247841,609,0.13337143439053697,0.0,0.9219219219219219,,,,,
610,1249890,610,0.13138037662406032,0.0,0.9193083573487032,,,,,
611,1251939,611,0.12895990401771024,0.0,0.9273255813953488,,,,,
612,1253988,612,0.11891683822516713,0.0,0.9250720461095101,,,,,
613,1256037,613,0.12377511332295105,0.0,0.9255952380952381,,,,,
614,1258086,614,0.11849713876674575,0.0,0.9501466275659824,,,,,
615,1260135,615,0.12718802325299738,0.0,0.9373219373219374,,,,,
616,1262184,616,0.12366424048579254,0.0,0.9201183431952663,,,,,
617,1264233,617,0.13278972686742874,0.0,0.9030303030303031,,,,,
618,1266282,618,0.12744877188398201,0.0,0.9329446064139941,,,,,
619,1268331,619,0.12946506679886688,0.0,0.9104477611940298,,,,,
620,1270380,620,0.1243079254656382,0.0,0.9373134328358209,,,,,
621,1272429,621,0.12745320580967845,0.0,0.9159420289855073,,,,,
622,1274478,622,0.1257091710833118,0.0,0.9454022988505747,,,,,
623,1276527,623,0.12862055472579953,0.0,0.9235294117647059,,,,,
624,1278576,624,0.13012743286643536,0.0,0.9123867069486404,,,,,
625,1280625,625,0.11108709338977041,0.0,0.9705882352941176,,,,,
626,1282674,626,0.1315405756421209,0.0,0.9351032448377581,,,,,
627,1284723,627,0.12647770340340192,0.0,0.9196428571428571,,,,,
628,1286772,628,0.12165613254261684,0.0,0.9351032448377581,,,,,
629,1288821,629,0.1329169354617925,0.0,0.9373134328358209,,,,,
630,1290870,630,0.12517702605427256,0.0,0.9212827988338192,,,,,
631,1292919,631,0.12423669404607274,0.0,0.9397590361445783,,,,,
632,1294968,632,0.12390371827146107,0.0,0.9469026548672567,,,,,
633,1297017,633,0.12300589108630591,0.0,0.9442815249266863,,,,,
634,1299066,634,0.12635482333219328,0.0,0.9298245614035088,,,,,
635,1301115,635,0.1265060802648781,0.0,0.9279538904899135,,,,,
636,1303164,636,0.12475241092241382,0.0,0.9255952380952381,,,,,
637,1305213,637,0.12408394320251674,0.0,0.9285714285714286,,,,,
638,1307262,638,0.12059320668622525,0.0,0.9461756373937678,,,,,
639,1309311,639,0.12472904771505426,0.0,0.937125748502994,0.17197304591061968,1.0,1.0,,
640,1311360,640,0.1219130842153145,0.0,0.9387755102040817,,,,,
641,1313409,641,0.12383843723776064,0.0,0.9401197604790419,,,,,
642,1315458,642,0.11768768417281289,0.0,0.9411764705882353,,,,,
643,1317507,643,0.127659298500075,0.0,0.9354838709677419,,,,,
644,1319556,644,0.12291650756601412,0.0,0.9304347826086956,,,,,
645,1321605,645,0.12359846768747068,0.0,0.9523809523809523,,,,,
646,1323654,646,0.1297735871015022,0.0,0.9125364431486881,,,,,
647,1325703,647,0.1191026300371754,0.0,0.9353932584269663,,,,,
648,1327752,648,0.12645914058630658,0.0,0.9292035398230089,,,,,
649,1329801,649,0.1223160405940946,0.0,0.930835734870317,,,,,
650,1331850,650,0.12443994913254725,0.0,0.9289940828402367,,,,,
651,1333899,651,0.1287297392868607,0.0,0.9251497005988024,,,,,
652,1335948,652,0.12411683118263361,0.0,0.9296636085626911,,,,,
653,1337997,653,0.12508012153253545,0.0,0.9123867069486404,,,,,
654,1340046,654,0.12812894174848127,0.0,0.9215116279069767,,,,,
655,1342095,655,0.12444665052246502,0.0,0.9285714285714286,,,,,
656,1344144,656,0.12463318198664208,0.0,0.9350282485875706,,,,,
657,1346193,657,0.12281942196303886,0.0,0.9237536656891495,,,,,
658,1348242,658,0.1277459731738518,0.0,0.9376854599406528,,,,,
659,1350291,659,0.12272110415575724,0.0,0.9364161849710982,,,,,
660,1352340,660,0.12595312265031675,0.0,0.9230769230769231,,,,,
661,1354389,661,0.12030652562373245,0.0,0.9479768786127167,,,,,
662,1356438,662,0.12872460332261357,0.0,0.9244712990936556,,,,,
663,1358487,663,0.1281124645816244,0.0,0.9148936170212766,,,,,
664,1360536,664,0.11975638179263112,0.0,0.9300291545189504,,,,,
665,1362585,665,0.1313305709933692,0.0,0.9112426035502958,,,,,
666,1364634,666,0.13211695794451023,0.0,0.9176470588235294,,,,,
667,1366683,667,0.12156631362638473,0.0,0.9380530973451328,,,,,
668,1368732,668,0.11734150364332327,0.0,0.9441176470588235,,,,,
669,1370781,669,0.12163636751318897,0.0,0.9319526627218935,,,,,
670,1372830,670,0.12185799840952156,0.0,0.9385964912280702,,,,,
671,1374879,671,0.12525665098590047,0.0,0.9271137026239067,,,,,
672,1376928,672,0.11904067191854115,0.0,0.9530791788856305,,,,,
673,1378977,673,0.12785229690309996,0.0,0.9107142857142857,,,,,
674,1381026,674,0.126312030576987,0.0,0.9323529411764706,,,,,
675,1383075,675,0.12552869038072503,0.0,0.9285714285714286,,,,,
676,1385124,676,0.11912196755033644,0.0,0.9224137931034483,,,,,
677,1387173,677,0.12694261791486638,0.0,0.9294478527607362,,,,,
678,1389222,678,0.12594897724688137,0.0,0.9380530973451328,,,,,
679,1391271,679,0.12571363272803854,0.0,0.9404761904761905,,,,,
680,1393320,680,0.1320041564656714,0.0,0.927710843373494,,,,,
681,1395369,681,0.13037043550128952,0.0,0.9253731343283582,,,,,
682,1397418,682,0.12904875696255946,0.0,0.9219219219219219,,,,,
683,1399467,683,0.12985385953297493,0.0,0.9181286549707602,,,,,
684,1401516,684,0.11625696581682396,0.0,0.9358600583090378,,,,,
685,1403565,685,0.1276664755213504,0.0,0.9219219219219219,,,,,
686,1405614,686,0.12383053382681844,0.0,0.9475308641975309,,,,,
687,1407663,687,0.12668538174585842,0.0,0.9121212121212121,,,,,
688,1409712,688,0.12315923018631345,0.0,0.9295774647887324,,,,,
689,1411761,689,0.1286728592058245,0.0,0.9393939393939394,,,,,
690,1413810,690,0.12606966680985823,0.0,0.9289940828402367,,,,,
691,1415859,691,0.12474146728658889,0.0,0.9327485380116959,,,,,
692,1417908,692,0.1329627021419875,0.0,0.9276729559748428,,,,,
693,1419957,693,0.11912755074259096,0.0,0.9532163742690059,,,,,
694,1422006,694,0.12873288150767187,0.0,0.9378698224852071,,,,,
695,1424055,695,0.12983280085825177,0.0,0.923728813559322,,,,,
696,1426104,696,0.12038676525289915,0.0,0.9264705882352942,,,,,
697,1428153,697,0.12821496987482317,0.0,0.9235294117647059,0.08359122706567962,1.0,1.0,,
698,1430202,698,0.1331219070968819,0.0,0.9233038348082596,,,,,
699,1432251,699,0.12090639142050315,0.0,0.9462686567164179,,,,,
700,1434300,700,0.1256235658854782,0.0,0.9441176470588235,,,,,
701,1436349,701,0.12499086022869568,0.0,0.9333333333333333,,,,,
702,1438398,702,0.12290113505742631,0.0,0.9260355029585798,,,,,
703,1440447,703,0.11913166609154056,0.0,0.9485714285714286,,,,,
704,1442496,704,0.12850668118121095,0.0,0.9260355029585798,,,,,
705,1444545,705,0.12992480413291796,0.0,0.9294117647058824,,,,,
706,1446594,706,0.12928244202858097,0.0,0.9415204678362573,,,,,
707,1448643,707,0.12228302042442551,0.0,0.9444444444444444,,,,,
708,1450692,708,0.11974403942946343,0.0,0.9387755102040817,,,,,
709,1452741,709,0.12075405581520554,0.0,0.9351032448377581,,,,,
710,1454790,710,0.13119085119820476,0.0,0.9121212121212121,,,,,
711,1456839,711,0.12619334388545608,0.0,0.9311377245508982,,,,,
712,1458888,712,0.13225484233270846,0.0,0.9123867069486404,,,,,
713,1460937,713,0.12378647946487122,0.0,0.9269005847953217,,,,,
714,1462986,714,0.12374392390665405,0.0,0.9529411764705882,,,,,
715,1465035,715,0.13081533553098773,0.0,0.9425981873111783,,,,,
716,1467084,716,0.12749149420034567,0.0,0.9337349397590361,,,,,
717,1469133,717,0.12572997018630166,0.0,0.9364161849710982,,,,,
718,1471182,718,0.13370369833903736,0.0,0.9093567251461988,,,,,
719,1473231,719,0.13064433555834246,0.0,0.9354838709677419,,,,,
720,1475280,720,0.1267212681514133,0.0,0.9409937888198758,,,,,
721,1477329,721,0.12904409128878613,0.0,0.9233038348082596,,,,,
722,1479378,722,0.13129084514427763,0.0,0.9337349397590361,,,,,
723,1481427,723,0.13251438064610138,0.0,0.9076923076923077,,,,,
724,1483476,724,0.12053442234383675,0.0,0.9481268011527377,,,,,
725,1485525,725,0.125789871759459,0.0,0.9112426035502958,,,,,
726,1487574,726,0.12386634417456362,0.0,0.9244186046511628,,,,,
727,1489623,727,0.13227666303945407,0.0,0.9039039039039038,,,,,
728,1491672,728,0.12562551860390397,0.0,0.9319526627218935,,,,,
729,1493721,729,0.1292769921660395,0.0,0.9228486646884273,,,,,
730,1495770,730,0.12735016758414572,0.0,0.9333333333333333,,,,,
731,1497819,731,0.12869472599273366,0.0,0.9386503067484663,,,,,
732,1499868,732,0.12111735986527983,0.0,0.9246376811594202,,,,,
733,1501917,733,0.12716604993535796,0.0,0.9274924471299094,,,,,
734,1503966,734,0.11940528116554522,0.0,0.9502923976608187,,,,,
735,1506015,735,0.13078898993255866,0.0,0.9453376205787781,,,,,
736,1508064,736,0.12435740853187442,0.0,0.9462686567164179,,,,,
737,1510113,737,0.12515234888036464,0.0,0.9355828220858896,,,,,
738,1512162,738,0.13746460307878064,0.0,0.9,,,,,
739,1514211,739,0.12266001844858956,0.0,0.9536231884057971,,,,,
740,1516260,740,0.1254203951496894,0.0,0.9166666666666666,,,,,
741,1518309,741,0.11477803147394483,0.0,0.9558823529411765,,,,,
742,1520358,742,0.11837018474662667,0.0,0.9446064139941691,,,,,
743,1522407,743,0.12796841142303111,0.0,0.9363636363636364,,,,,
744,1524456,744,0.13452188406571525,0.0,0.9169139465875371,,,,,
745,1526505,745,0.12340739853259843,0.0,0.9385964912280702,,,,,
746,1528554,746,0.11857030415719991,0.0,0.9406528189910979,,,,,
747,1530603,747,0.12195537526165191,0.0,0.9221902017291066,,,,,
748,1532652,748,0.11987517840249615,0.0,0.9467455621301775,,,,,
749,1534701,749,0.125649285692232,0.0,0.926605504587156,,,,,
750,1536750,750,0.13265529450766478,0.0,0.9258160237388724,,,,,
751,1538799,751,0.1291786188268049,0.0,0.9212121212121213,,,,,
752,1540848,752,0.12051048728137734,0.0,0.9285714285714286,,,,,
753,1542897,753,0.12831210466112675,0.0,0.9212121212121213,,,,,
754,1544946,754,0.12642821593683426,0.0,0.9201183431952663,,,,,
755,1546995,755,0.13336821257661657,0.0,0.9214501510574018,0.39062996850203874,0.0,0.75,,
756,1549044,756,0.12225827627807784,0.0,0.9253731343283582,,,,,
757,1551093,757,0.12518381179572435,0.0,0.9298245614035088,,,,,
758,1553142,758,0.1248468318975347,0.0,0.9260355029585798,,,,,
759,1555191,759,0.13239447814856742,0.0,0.918918918918919,,,,,
760,1557240,760,0.12994167866449133,0.0,0.9304347826086956,,,,,
761,1559289,761,0.12213795101712911,0.0,0.9270516717325228,,,,,
762,1561338,762,0.12576761672841508,0.0,0.9354838709677419,,,,,
763,1563387,763,0.12881552785160663,0.0,0.9258160237388724,,,,,
764,1565436,764,0.12215837130719594,0.0,0.9484240687679083,,,,,
765,1567485,765,0.12608824679220426,0.0,0.9411764705882353,,,,,
766,1569534,766,0.12404457105951122,0.0,0.9387755102040817,,,,,
767,1571583,767,0.13093765499636256,0.0,0.9096385542168675,,,,,
768,1573632,768,0.12366985965856891,0.0,0.9563953488372093,,,,,
769,1575681,769,0.128029919277243,0.0,0.9067055393586005,,,,,
770,1577730,770,0.11990435360384974,0.0,0.9378698224852071,,,,,
771,1579779,771,0.12143423118451958,0.0,0.9376770538243626,,,,,
772,1581828,772,0.12312710932838591,0.0,0.926605504587156,,,,,
773,1583877,773,0.12473441034735175,0.0,0.9129129129129129,,,,,
774,1585926,774,0.11928378420206319,0.0,0.9476744186046512,,,,,
775,1587975,775,0.13060362651640842,0.0,0.8956521739130435,,,,,
776,1590024,776,0.12588553948712228,0.0,0.9387755102040817,,,,,
777,1592073,777,0.12625919627430954,0.0,0.9283582089552239,,,,,
778,1594122,778,0.11921098875175101,0.0,0.9408284023668639,,,,,
779,1596171,779,0.12505555760623588,0.0,0.9427710843373494,,,,,
780,1598220,780,0.12126338510773549,0.0,0.9481268011527377,,,,,
781,1600269,781,0.13242750329797143,0.0,0.9176829268292683,,,,,
782,1602318,782,0.1268621079476293,0.0,0.9203539823008849,,,,,
783,1604367,783,0.1187941637642416,0.0,0.9304347826086956,,,,,
784,1606416,784,0.12507949662923842,0.0,0.9423631123919308,,,,,
785,1608465,785,0.11492936743765672,0.0,0.9446064139941691,,,,,
786,1610514,786,0.1186740425046564,0.0,0.9505813953488372,,,,,
787,1612563,787,0.12381485275928159,0.0,0.930835734870317,,,,,
788,1614612,788,0.12764547307720764,0.0,0.9385964912280702,,,,,
789,1616661,789,0.13316716897808362,0.0,0.9287749287749287,,,,,
790,1618710,790,0.1307476599306535,0.0,0.9327485380116959,,,,,
791,1620759,791,0.1290231770047766,0.0,0.9454545454545454,,,,,
792,1622808,792,0.13330803295557142,0.0,0.9117647058823529,,,,,
793,1624857,793,0.12115182065479932,0.0,0.9373219373219374,,,,,
794,1626906,794,0.1270014975629049,0.0,0.9309309309309309,,,,,
795,1628955,795,0.12326183389651234,0.0,0.9351032448377581,,,,,
796,1631004,796,0.1251844355986218,0.0,0.9363636363636364,,,,,
797,1633053,797,0.12766328298124968,0.0,0.9446064139941691,,,,,
798,1635102,798,0.12485169307891879,0.0,0.9472049689440993,,,,,
799,1637151,799,0.12061876573779107,0.0,0.9289772727272727,,,,,
800,1639200,800,0.11792889138524953,0.0,0.9473684210526315,,,,,
801,1641249,801,0.12778393376578884,0.0,0.9390243902439024,,,,,
802,1643298,802,0.1361475521256772,0.0,0.9035087719298246,,,,,
803,1645347,803,0.1252127066411965,0.0,0.9404761904761905,,,,,
